rid,rkey,date,status,contact.id,comments,ip.address,long,lat,county,city,region,postal,url,url2,url3,url4,intro logic,agree,userid,user,time,page.logic1,Copy of userid,policy.placement,healthcare.law,imm.law,photo.nonphoto.pk,hr,ns,jn,hr2,jn2,ns2,page.logic,am1,mm1,mm2,am2,am11,am21,mm11,mm21,correct.or.conf,rg,sb,rg.rg,rg.ad,rg.jc,rg.ak,how.sure,sb.jb,sb.sb,sb.ks,sb.tv,health.ins.y,health.ins.r,health.ins.d,illegal.y,illegal.r,illegal.d,ideology.n,ideology,news.wsj,news.nyt,news.wp,news.usa,news.other,news.other.s,tv.cbs,tv.fox,tv.pbs,tv.nbc,tv.other,tv.abc,tv.others,cable.fox,cable.msnbc,cable.cspan,cable.bbc,cable.other,cable.cnn,cable.others,radio.npr,radio.rl,radio.ms,radio.other,radio.others,web.huff,web.drudge,web.portal,web.other,web.other.s,tv.days,attention,talk.politics,talk.other.politics,pid1,pid.other,pid2.r,pid2.d,pid2.other,therm.b,therm.r,therm.d,therm.w,therm.h,therm.l,therm.ill,open.closed,ww2.cas,fem.death,ww2.cas2,fem.death2,deport,deport.sure,imm,imm.sure,steagall,healthcare.pk1,healthbill,death.panel,medicare,future.increase,cuts.benefits,illegal,single.payer,upper.class,mammograms,tax.100k,welfare,blk.welfare,dkencouraging.dk.discouraging,reagan,clinton,wbush,reagan2,clinton2,wbush2,obama2,pol.interest,vote.2010,contribute1,contact,attend,def.party,def.other,healthcare.law2,imm.law2,structure,certain,oneside,changeview,confident,curiosity,considerate,independence,obedience
504,238122,9/20/2010 0:34,Complete,,,,,,United States,,CA,,,,,FY963289,,I agree to participate,FY963289,,18,,,end,,,nonphoto,House Minority Leader,French President,Attorney General,,,,,German Chancellor,Senator,,,,,,,regular,Robert Gates,Ken Salazar,,,,,,,,,,1,7,3,7,2,5,,Liberal,,,,,,,,,PBS,NBC,,ABC,,,MSNBC,,BBC,,,,NPR,,,,,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,1,A little,3,5,Independent,,,,Closer to Democratic Party,70,0,60,70,85,100,85,closed,[Erstwhile] Soviet Union,Breast Cancer,,,Question any person whom they suspect to be an illegal immigrant for their papers,3,Can  ask anyone they suspect of being an illegal immigrant for their papers,5,Bill Clinton,Couldn't say,Replaces Medicare with a “public option”,,,,,,,,,38%,30%,50%,Branch B,,,,Increased,Decreased,Increased,Remained the Same,9,0,0,3,9,Democrats,,7,1,5,5,5,5,6,2,1,5,5
505,238149,9/20/2010 1:53,Complete,,,,,,United States,,WA,,,,,FY943781,,I agree to participate,FY943781,,13,,,end,,,photo,,,,no idea,no idea,Frencn President ,,,,,,,Chancellor of Germany,,Don't Know,percent,,,0,0,0,0,,0,0,0,0,2,7,2,6,1,4,,Moderate,,NY Times,,,,,,,,,Other,,do not watch TV news,,,,, Others ,,no not watch any,NPR,,,,,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,0,A moderate amount,0,5,Democrat,,,Not very strong,,50,50,50,50,50,50,50,open,,,russia,cancer,Don’t Know,,Can  ask anyone they suspect of being an illegal immigrant for their papers,5,Don't Know,,,,,,,,,,,20%,2%,25%,Branch B,,,,Increased,Decreased,Increased,Increased,5,10,5,5,5,Democrats,,8,0,4,3,4,4,4,3,2,2,6
507,238341,9/20/2010 6:13,Complete,,,,,,United Kingdom,,,,,,,FY988496,,I agree to participate,FY988496,,11,,,start, dk,0,nonphoto,,President of France,,,,,,Chancellor of Germany,,,,,,Don't Know,,percent,,,0,0,0,0,,0,0,0,0,1,7,2,6,1,5,,Liberal,,,,, Other ,Economist/UK Guardian,,,,,Other,,n/a,,,,BBC,,,,,,, Others ,BBC,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",Other,BBC,5,A lot,5,3,Democrat,,,Not very strong,,50,0,60,50,50,85,85,open,,,Russia,breast cancer,Deny aid to known illegal immigrants,1,Can  ask anyone they suspect of being an illegal immigrant for their papers,1,Don't Know,,,,,,,,,,,25%,15%,25%,Branch B,,,,Increased,Decreased,Increased,Increased,8,0,0,5,5,Don't Know,,,,4,4,5,3,2,3,4,2,6
508,238480,9/20/2010 9:32,Complete,,,,,,United States,,GA,,,,,FY900891,,I agree to participate,FY900891,,50,,,end,,,photo,,,,,,President of France,,,,,President of Germany,,,,Don't Know,regular,Don't Know,Stephen Breyer,,,,,,,,,,2,5,2,6,2,6,,Liberal,,,,USA Today, Other ,CNN.com,,,,,,,,,,,,,CNN,,NPR,,,,,,,,Other,CNN.com,0,,2,4,Democrat,,,Not very strong,,70,40,80,70,70,90,50,closed,Germany,Heart Disease,,,Don’t Know,,Can ask people they suspect of being illegal immigrants for their papers only when stopping them for other reasons.,7,Don't Know,Increases the Medicare payroll tax for upper‐income Americans,Couldn't say,,,,,,,,,25%,3%,40%,Branch A,Increased,Decreased,Increased,,,,,7,7,1,1,7,Democrats,,7,3,2,4,5,5,5,3,5,3,5
510,238656,9/20/2010 11:49,Complete,,,,,,United States,,,,,,,FY982343,,I agree to participate,FY982343,,11,,,end,,,,,,,,,,,PM of Germany,Senator,Senator,PM of Germany,,,,,percent,,,8,5,5,0,,5,5,5,5,1,6,5,5,4,4,,Moderate,,NY Times,Washington Post,USA Today,,,,,,,,,,Fox News,MSNBC,,BBC,,CNN,,NPR,,,,,Huffington Post,Drudge Report,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,0,A moderate amount,1,9,Independent,,,,Closer to Democratic Party,50,15,15,50,50,60,40,closed,[Erstwhile] Soviet Union,Heart Disease,,,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",6,Can ask people they suspect of being illegal immigrants for their papers only when stopping them for other reasons.,4,Jimmy Carter,,,1,2,5,3,3,0,1,3,25%,3%,3%,Branch A,Increased,Decreased,Increased,,,,,7,9,1,2,7,Other,neither -- both are sides of the same coin,2,3,5,3,6,5,4,2,1,2,6
511,238668,9/20/2010 11:57,Complete,,,,,,Sweden,,28,,,,,FY903374,,I agree to participate,FY903374,,39,,,start,8, dk,nonphoto,,president of france,,,,,,President of germany,,,,,,Don't Know,,regular,Don't Know,Couldn't Say,,,,,,,,,,2,7,2,1,1,5,,Slightly liberal,,,,, Other ,Göteborgsposten,,,,,Other,,SVT,,,,, Others ,,,,,, Others ,SR1,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,3,A moderate amount,1,7,Independent,,,,Equally close to both,40,40,40,40,40,40,40,closed,Couldn't say,Don't Know,,,Don’t Know,,Couldn’t Say,,Don't Know,Couldn't say,Couldn't say,,,,,,,,,20%,10%,30%,Branch A,Don't Know,Don't Know,Increased,,,,,3,10,0,2,2,Don't Know,,,,3,3,6,4,5,2,2,3,3
512,238669,9/20/2010 11:58,Complete,,,,,,United States,,IL,,,,,FY991569,,I agree to participate,FY991569,,17,,,end,,,photo,,,,senator,secretary homeland security,director fbi,,,,congressman,govenor,,,,,percent,,,10,,,,,,10,,,3,5,4,6,2,5,,Moderate,,NY Times,Washington Post,USA Today,,,CBS,,,NBC,,,,,MSNBC,,,,CNN,,,,,,,,,,,,5,A lot,1,6,Democrat,,,Not very strong,,75,70,70,75,75,90,60,open,,,usa,cancer,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",5,Can ask people they suspect of being illegal immigrants for their papers only when stopping them for other reasons.,7,Don't Know,,,3,7,7,7,3,3,7,6,29%,15,,Branch B,,,,Increased,Decreased,Increased,Increased,7,10,0,2,2,Don't Know,,5,0,5,4,6,4,4,3,3,5,5
513,238967,9/20/2010 14:03,Complete,,,,,,United States,,CA,,,,,FY994777,,I agree to participate,FY994777,,38,,,start,8,0,nonphoto,Democratic leader of the Senate,president of France,Cabinet member of President Carter's administration,,,,,Head of German government,Senator,,,,,,,regular,Robert Gates,Stephen Breyer,,,,,,,,,,1,7,3,6,2,5,,Liberal,,,,, Other ,LA Times,,,PBS,,,,,,,,, Others ,,None,NPR,,,,,,,,Other,None,1,A great deal,7,8,Democrat,,,Not very strong,,100,20,60,100,100,100,90,closed,[Erstwhile] Soviet Union,Heart Disease,,,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",7,Can  ask anyone they suspect of being an illegal immigrant for their papers,5,George W. Bush,Increases the Medicare payroll tax for upper‐income Americans,Cuts benefits to existing Medicare patients,,,,,,,,,15%,0.50%,10%,Branch A,Increased,Decreased,Increased,,,,,7,10,9,10,8,Democrats,,,,2,5,4,5,4,3,2,3,5
517,240683,9/21/2010 12:35,Complete,,,,,,United States,,DC,,,,,FY919744,,I agree to participate,FY919744,,14,,,end,,,nonphoto,Senate Majority Leader,President of France (maybe Prime Minister),Secretary of Homeland Security,,,,,President of the European Union,Senate Minority Leader,,,,,,,percent,,,5,5,5,2,,0,8,2,2,3,5,2,6,2,4,,Slightly liberal,,,Washington Post,,,,,,,,,,,,,,,,,,NPR,,,,,,,,Other,special topic e-newsletters received at work,0,,1,2,Independent,,,,Closer to Democratic Party,50,32,65,50,50,75,60,closed,[Erstwhile] Soviet Union,Don't Know,,,Don’t Know,,Can  ask anyone they suspect of being an illegal immigrant for their papers,3,Don't Know,,,0,0,8,0,2,0,8,2,30%,4%,5%,Branch A,Increased,Decreased,Increased,,,,,7,10,10,9,6,Don't Know,,8,0,2,,7,3,3,3,2,3,5
518,240867,9/21/2010 14:13,Complete,,,,,,United States,,,,,,,FY952062,,I agree to participate,FY952062,,21,,,end,,,nonphoto,Senate Majority Leader (Dem),French Prime Minister,Director of Homeland Security,,,,,German Prime Minister,Senator?,,,,,,,regular,Robert Gates,Stephen Breyer,,,,,,,,,,2,7,1,5,1,7,,Slightly liberal,,,,, Other ,"SF Chronicle, SJ Mercury",,,,NBC,,,,,MSNBC,,,,CNN,,,,,,,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,7,A moderate amount,1,2,Democrat,,,Strong,,50,40,50,50,50,50,40,closed,Couldn't say,Heart Disease,,,Don’t Know,,Can  ask anyone they suspect of being an illegal immigrant for their papers,5,Bill Clinton,Couldn't say,Couldn't say,,,,,,,,,25%,10%,10%,Branch B,,,,Don't Know,Decreased,Increased,Increased,6,9,10,5,10,Don't Know,,7,0,2,6,4,3,2,4,3,5,5
519,241357,9/21/2010 17:51,Complete,,,,,,United States,,,,,,,FY911860,,I agree to participate,FY911860,,50,,,end,,,nonphoto,senate majority leader,president of france,head of homeland security,,,,,chancellor germany,minority leader senate,,,,,,,percent,,,10,0,0,0,,0,10,0,0,7,4,1,1,3,7,,Moderate,Wall Street Journal,NY Times,Washington Post,, Other ,"drudge, realpolitics, red state, dailey caller, politico",,Fox,,,,,,Fox News,,,,,,,,Rush Limbaugh,,,,,Drudge Report,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",Other,realpolitics,3,A great deal,7,5,Other,tea party,,,,100,75,10,100,100,100,60,closed,[Erstwhile] Soviet Union,Heart Disease,,,Deny aid to known illegal immigrants,5,Can ask people they suspect of being illegal immigrants for their papers only when stopping them for other reasons.,5,George H. Bush,,,10,0,10,10,0,0,10,0,30%,2%,10%,Branch B,,,,,Decreased,Increased,Increased,5,10,10,5,10,Republicans,,0,10,4,2,,4,4,4,4,4,7
520,241709,9/21/2010 20:36,Complete,,,,,,United States,,CA,,,,,FY997316,,I agree to participate,FY997316,,36,,,start,7,0,nonphoto,"Democratic Majority Leader, Senate",President of France,Head of Homeland Security,,,,,President of  Germany,"Minority Leader, House of Reps",,,,,,,regular,Robert Gates,Stephen Breyer,,,,,,,,,,2,7,4,7,2,6,,Slightly liberal,,NY Times,,, Other ,"Sacramento Bee, Time, ",,,PBS,,,ABC,,,MSNBC,,BBC,,CNN,,NPR,,,,,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",Other,Politico,3,A great deal,4,7,Democrat,,,Strong,,85,40,70,85,90,90,70,closed,[Erstwhile] Soviet Union,Heart Disease,,,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",3,Can  ask anyone they suspect of being an illegal immigrant for their papers,9,Bill Clinton,Does not reimburse routine mammograms for women younger than 50,Limits future increases in payments to Medicare providers,,,,,,,,,35%,15%,40%,Branch A,Increased,Decreased,Increased,,,,,8,10,2,5,3,Republicans,,,,3,5,5,5,3,4,3,4,6
521,241927,9/21/2010 23:59,Complete,,,,,,United States,,TN,,,,,FY995007,,I agree to participate,FY995007,,30,,,start,9,2,nonphoto,U. S. Senate president pro tem,French prime minister,Head of U.S.Homeland Security,,,,,German prime minister,Senate minority leader,,,,,,,regular,Robert Gates,Couldn't Say,,,,,,,,,,1,7,2,6,1,6,,Slightly liberal,,,,, Other ,Sacramento Bee,,,PBS,,,,,,,,,,,,NPR,,,,,,,,,,5,A lot,5,8,Democrat,,,Strong,,65,30,75,70,70,70,65,closed,[Erstwhile] Soviet Union,Heart Disease,,,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",5,Can  ask anyone they suspect of being an illegal immigrant for their papers,8,Don't Know,Increases the Medicare payroll tax for upper‐income Americans,Limits future increases in payments to Medicare providers,,,,,,,,,20%,2%,5%,Branch B,,,,Increased,Decreased,Increased,Increased,8,10,0,1,7,Democrats,,,,2,6,4,2,2,4,3,4,4
525,244300,9/23/2010 2:51,Complete,,,,,,United States,,CA,,,,,FY941287,,I agree to participate,FY941287,,324,,,start,7,3,photo,,,,Leader - U.S. Senate,Latest Supreme Ct. Justice,,,,,Leader - House of Representatives,Think she's a senator or congresswoman,,,,,percent,,,10,,,,,,10,,,3,7,1,5,1,7,,Moderate,,,,, Other ,San Jose Mercury News,CBS,,PBS,NBC,,ABC,,,,,,,,,,,,,,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,7,A moderate amount,5,8,Independent,,,,Closer to Democratic Party,75,40,65,85,45,55,45,closed,Germany,Heart Disease,,,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",3,Can  ask anyone they suspect of being an illegal immigrant for their papers,8,George W. Bush,,,2,1,9,0,0,0,10,5,18%,20%,8%,Branch B,,,,Increased,Decreased,Increased,Increased,9,10,0,7,5,Democrats,,,,7,3,7,6,5,4,2,3,5
522,242413,9/22/2010 9:49,Complete,,,,,,Puerto Rico,,0,,,,,FY947737,,I agree to participate,FY947737,,10,,,end,,,photo,,,,Senate Minority Whip,Director Homeland Security,President of France,,,,Senate Majority Leader,Chancellor of Germany,,,,,percent,,,100,0,0,0,,0,100,0,0,2,7,1,4,1,4,,Moderate,,,,, Other ,Chicago Tribune and Sun Times,,,,,,ABC,,,,,,,CNN,,,,, Others ,WOSO Radio in San Juan PR,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,7,A great deal,7,5,Democrat,,,Strong,,50,10,90,50,50,50,50,closed,[Erstwhile] Soviet Union,Heart Disease,,,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",8,Can  ask anyone they suspect of being an illegal immigrant for their papers,8,George W. Bush,,,0,10,0,0,10,0,10,0,15%,10%,25%,Branch B,,,,Increased,Decreased,Increased,Remained the Same,10,0,5,9,9,Democrats,,10,5,4,6,4,2,2,4,4,3,4
523,243444,9/22/2010 19:03,Complete,,,,,,United States,,CA,,,,,FY969214,,I agree to participate,FY969214,,85,,,end,,,photo,,,,herry reid    legislator,secretary of something,foreign head of state,,,,legislator,dunno,,,,,regular,Robert Gates,Stephen Breyer,,,,,,,,,,3,7,2,4,3,5,,Liberal,,,,USA Today, Other ,slo tribune,,,,NBC,,,,,MSNBC,,,,CNN,,,,,,,,,,,,4,A little,1,7,Democrat,,,Not very strong,,75,67,89,68,68,68,50,closed,Germany,Heart Disease,,,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",1,Can  ask anyone they suspect of being an illegal immigrant for their papers,2,Bill Clinton,Increases the Medicare payroll tax for upper‐income Americans,Limits future increases in payments to Medicare providers,,,,,,,,,28%,8%,20%,Branch B,,,,Remained the Same,Decreased,Increased,Increased,1,6,5,6,6,Democrats,,7,5,6,3,6,4,3,2,2,3,6
524,243780,9/22/2010 21:24,Complete,,,,,,United States,,CA,,,,,FY937079,,I agree to participate,FY937079,,168,,,start,4, dk,photo,,,,,,,,,,,,,Chancellor of Germany,,Don't Know,percent,,,,,,,,,5,,,3,7,2,2,2,7,,Moderate,,,,, Other ,internet,,,,,,,,,,,,,,,NPR,,,,,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,1,A moderate amount,2,7,Independent,,,,Equally close to both,60,50,50,60,60,60,40,closed,Poland,Heart Disease,,,Don’t Know,,Can ask people they suspect of being illegal immigrants for their papers only when stopping them for other reasons.,,Don't Know,,,5,3,5,5,5,,,,20%,,,Branch B,,,,,Decreased,Increased,Don't Know,7,3,1,3,7,Republicans,,,,6,3,5,6,2,1,2,2,2
526,244400,9/23/2010 5:43,Complete,,,,,,France,,B9,,,,,FY989322,,I agree to participate,FY989322,,36,,,start,7, dk,nonphoto,,French president,,,,,,German prime minister,,,,,,Don't Know,,percent,,,0,0,0,0,,0,0,0,0,2,6,2,2,2,5,,Moderate,,,,USA Today, Other ,French newspapers,,,,,Other,,French programs,,,,, Others ,,none,,,, Others ,French programs,,,,Other,"French newspapers' sites, MSN",2,A lot,2,5,Independent,,,,Closer to Democratic Party,40,60,70,90,45,65,20,open,,,Russia,cardiovascular diseases,Question any person whom they suspect to be an illegal immigrant for their papers,1,Couldn’t Say,,Jimmy Carter,,,0,0,4,0,0,0,4,0,25%,35%,30%,Branch A,Increased,Increased,Increased,,,,,8,0,3,5,6,Don't Know,,7, dk,3,5,5,3,3,4,3,5,5
527,244423,9/23/2010 6:31,Complete,,,,,,United States,,CA,,,,,FY980492,,I agree to participate,FY980492,,158,,,start,10,7,nonphoto,Senate Majority Leader,"President, France","Director, Homeland Security",,,,,"Chancellor, Germany",Senate Minority Leader,,,,,,,regular,Robert Gates,Stephen Breyer,,,,,,,,,,1,7,3,3,1,4,,Liberal,,,,, Other ,San Bernardino County Sun,,,,,,,,,,,,,,,NPR,,,,,,,,Other,FindLaw,0,,5,5,Democrat,,,Strong,,70,40,60,60,85,90,60,closed,[Erstwhile] Soviet Union,Heart Disease,,,Question any person whom they suspect to be an illegal immigrant for their papers,8,Can ask people they suspect of being illegal immigrants for their papers only when stopping them for other reasons.,9,Bill Clinton,Does not reimburse routine mammograms for women younger than 50,Cuts benefits to existing Medicare patients,,,,,,,,,33%,1%,10%,Branch A,Increased,Decreased,Increased,,,,,8,9,5,2,5,Don't Know,,,,4,6,6,5,5,2,1,4,6
528,246248,9/23/2010 16:22,Complete,,,,,,Ecuador,,18,,,,,FY908452,,I agree to participate,FY908452,,55,,,end,,,photo,,,,Senator,Secretary Homeland Security,President of France,,,,,Prime Minister Germany,,,,Don't Know,percent,,,10,,,,,,,,,1,7,4,2,2,5,,Moderate,,,,, Other ,"Diario El Comercio, Quito",,,,NBC,Other,,,,,,,,CNN,,,,,,,,,,,,3,A lot,7,9,Independent,,,,Closer to Democratic Party,85,30,70,50,50,85,30,open,,,Poland,Heart disease,Question any person whom they suspect to be an illegal immigrant for their papers,8,Can ask people they suspect of being illegal immigrants for their papers only when stopping them for other reasons.,10,Don't Know,,,5,0,5,0,5,0,5,5,15%,15%,30%,Branch A,Increased,Decreased,Increased,,,,,8,0,5,0,5,Don't Know,,8,8,4,7,4,6,4,2,2,6,4
529,249019,9/25/2010 20:22,Complete,,,,,,Mexico,,9,,,,,FY950313,,I agree to participate,FY950313,,47,,,start,10,0,nonphoto,,prime minister of france,"member of the cabinet,home security",,,,,chancellor of germany,,,,,,Don't Know,,regular,Don't Know,Couldn't Say,,,,,,,,,,1,7,1,7,1,5,,Liberal,,NY Times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Not at all,3,4,Democrat,,,Strong,,90,50,90,60,80,70,90,open,,,england,cancer,Question any person whom they suspect to be an illegal immigrant for their papers,5,Do not have to read illegal immigrants their rights when arresting them,9,Don't Know,Couldn't say,Couldn't say,,,,,,,,,25%,7%,15%,Branch B,,,,Increased,Decreased,Increased,Increased,9,8,8,8,8,Democrats,,,,6,2,4,4,3,1,1,1,7
530,249424,9/26/2010 13:30,Complete,,,,,,United States,,MD,,,,,FY992215,,I agree to participate,FY992215,,9,,,end,,,photo,,,,Senate Majority Leader,Secretary of Homeland Security,President of France,,,,Senate Minority Leader,Prime Minister of Germany,,,,,regular,Robert Gates,Stephen Breyer,,,,,,,,,,3,7,5,6,3,4,,Liberal,,NY Times,Washington Post,,,,,,PBS,,,,,,MSNBC,,,,,,NPR,,,,,,,,,,3,A little,5,3,Democrat,,,Strong,,50,0,70,50,50,50,50,closed,[Erstwhile] Soviet Union,Heart Disease,,,Question any person whom they suspect to be an illegal immigrant for their papers,4,Can  ask anyone they suspect of being an illegal immigrant for their papers,7,Bill Clinton,Increases the Medicare payroll tax for upper‐income Americans,Limits future increases in payments to Medicare providers,,,,,,,,,25%,7%,20%,Branch A,Increased,Decreased,Increased,,,,,7,10,6,2,0,Democrats,,8,0,5,7,3,4,5,2,2,3,6
531,249994,9/27/2010 0:03,Complete,,,,,,United States,,MO,,,,,FY958621,,I agree to participate,FY958621,,10,,,end,,,nonphoto,journalist,President of France,Secretary of Education,,,,,Chancellor of Germany,US senator,,,,,,,regular,Gary Locke,Stephen Breyer,,,,,,,,,,2,5,1,4,2,5,,Slightly liberal,,,,, Other ,San Mateo Times Tribune,,,,NBC,,,,,,,,,CNN,,NPR,,,,,,,"Online Portal like Google News, AOL or Topix that gathers news from many different sources",,,4,A moderate amount,2,5,Democrat,,,Strong,,85,40,85,85,80,85,40,open,,,Soviet Union,Cardiac disease,"Ask for papers only if the person has been stopped for suspicion about some other transgression, and if they are suspected to be an illegal immigrant",2,Can  ask anyone they suspect of being an illegal immigrant for their papers,3,Ronald Reagan,Couldn't say,Couldn't say,,,,,,,,,30%,10%,20%,Branch B,,,,Increased,Increased,Increased,Increased,6,9,8,5,3,Don't Know,,8,2,2,6,5,5,4,4,3,4,5
